"AB  - Inflammation has been shown to play an important role in the mechanisms involved   in the pathogenesis of hypertension. Connexins (Cxs)-based gap junction channels   (GJCs) or hemichannels (HCs) are involved in the maintenance of homeostasis in  the immune system. However, the role of Cx43-based channels in T-lymphocytes in  mediating the immune response in essential hypertension is not fully understand.   The present study was designed to investigate the role of Cxs-based channels in T  lymphocytes in the regulation of hypertension-mediated inflammation. The surface   expressions of T lymphocyte subtypes, Cx40/Cx43, and inflammatory cytokines  (IFN-gamma (interferon-gamma) and TNF-a (tumor necrosis factor alpha)) in T  cells, as well as gap junction communication of peripheral blood lymphocytes from  essential hypertensive patients (EHs) and normotensive healthy subjects (NTs)  were detected by flow cytometry. Expression levels and phosphorylation of Cx43  protein in peripheral blood lymphocytes of EHs and NTs were analyzed by Western  blot. The proliferation rate of peripheral blood mononuclear cells (PBMCs) after   treatment with a Cxs inhibitor was examined by a CCK-8 assay. The levels of  inflammatory cytokines were detected using ELISA. Within the CD3+ T cell subsets,  we found a significant trend toward an increase in the percentage of CD4+ T cells  and CD4+/CD8+ ratio as well as in serum levels of IFN-gamma and TNF-a in the  peripheral blood of EHs compared with those in NTs. Moreover, the peripheral  blood lymphocytes of EH patients exhibited enhanced GJCs formation, increased  Cx43 protein level and Cx43 phosphorylation at Ser368, and a significant increase  in Cx40/Cx43 surface expressions levels in CD4+ or CD8+ T lymphocytes. Cx43-based  channel inhibition by a mimetic peptide greatly reduced the exchange of dye  between lymphocytes, proliferation of stimulated lymphocytes and the  pro-inflammatory cytokine levels of EHs and NTs. Our data suggest that  Cx40/Cx43-based channels in lymphocytes may be involved in the regulation of T  lymphocyte proliferation and the production of pro-inflammatory cytokines, which   contribute to the hypertensive inflammatory response."|"lymphocytes,cx43,levels,blood,based"|"lymphocytes,cx43,based,blood,inflammatory" 
"AB  - BACKGROUND: Patients with advanced chronic kidney disease (CKD) experience  complex functional and structural changes of the cardiopulmonary and  musculoskeletal system. This results in reduced exercise tolerance, quality of  life and ultimately premature death. We investigated the relationship between  subjective measures of health related quality of life and objective, standardised  functional measures for cardiovascular and pulmonary health. METHODS: Between  April 2010 and January 2013, 143 CKD stage-5 or CKD5d patients (age 46.0+/-1.1y,   62.2% male), were recruited prospectively. A control group of 83 healthy  individuals treated for essential hypertension (HTN; age 53.2+/-0.9y, 48.22%  male) were recruited at random. All patients completed the SF-36 health survey  questionnaire, echocardiography, vascular tonometry and cardiopulmonary exercise   testing. RESULTS: Patients with CKD had significantly lower SF-36 scores than the  HTN group; for physical component score (PCS; 45.0 vs 53.9, p<0.001) and mental  component score (MCS; 46.9 vs. 54.9, p<0.001). CKD subjects had significantly  poorer exercise tolerance and cardiorespiratory performance compared with HTN  (maximal oxygen uptake; VO2peak 19.9 vs 25.0ml/kg/min, p<0.001). VO2peak was a  significant independent predictor of PCS in both groups (CKD: b = 0.35, p = 0.02   vs HTN: b = 0.27, p = 0.001). No associations were noted between PCS scores and  echocardiographic characteristics, vascular elasticity and cardiac biomarkers in   either group. No associations were noted between MCS and any variable. The  interaction effect of study group with VO2peak on PCS was not significant (DeltaB  = 0.08; 95%CI -0.28-0.45, p = 0.7). However, overall for a given VO2peak, the  measured PCS was much lower for patients with CKD than for HTN cohort, a likely  consequence of systemic uremia effects. CONCLUSION: In CKD and HTN, objective  physical performance has a significant effect on quality of life; particularly  self-reported physical health and functioning. Therefore, these quality of life  measures are indeed a good reflection of physical health correlating highly with   objective physical performance measures."|"ckd,health,htn,patients,pcs"|"ckd,htn,health,patients,pcs" 
"AB  - Low-frequency variants showed that there is more power to detect risk variants  than to detect protective variants in complex diseases. Aldosterone plays an  important role in the renin-angiotensin-aldosterone system, and aldosterone  synthase catalyzes the speed-controlled steps of aldosterone biosynthesis.  Polymorphisms of the aldosterone synthase gene (CYP11B2) have been reported to be  associated with essential hypertension (EH). CYP11B2 polymorphisms such as  -344T/C, have been extensively reported, but others are less well known. This  study aimed to assess the association between human CYP11B2 and EH using a  haplotype-based case-control study. A total of 1024 EH patients and 956  normotensive controls, which consist of north Han population peasants, were  enrolled. Seven single nucleotide polymorphisms (SNPs) (rs28659182, rs10087214,  rs73715282, rs542092383, rs4543, rs28491316, and rs7463212) covering the entire  human CYP11B2 gene were genotyped as markers using the MassARRAY system. The  major allele G frequency of rs542092383 was found to be risk against hypertension  [odds ratio (OR) 3.478, 95% confidence interval (95% CI) 1.407-8.597, P = .004].   The AG genotype frequency of SNP rs542092383 was significantly associated with an  increased risk of hypertension (OR 4.513, 95% CI 1.426-14.287, P = .010). In the   haplotype-based case-control analysis, the frequency of the T-G-T haplotype was  higher for EH patients than for controls (OR 5.729, 95% CI 1.889-17.371, P =  .000495). All |D'| values of the seven SNPs were >0.9, and r values for  rs28659182- rs10087214-rs28491316-rs7463212 SNPs were >0.8 and showed strong  linkage intensity. Haplotype T-G-T may therefore be a useful genetic marker for  EH."|"eh,frequency,haplotype,aldosterone,cyp11b2"|"aldosterone,eh,95,cyp11b2,frequency" 
"AB  - This study aimed to test the effects of xuezhikang, a cholestin extract that  contains statin-like components, on arterial stiffness in patients with essential  hypertension. One hundred hypertensive patients from the Chinese PLA General  Hospital were randomly allocated to receive xuezhikang (1200 mg/day, orally) or  placebo (same capsules containing only pharmaceutical excipients). Physical  examination outcomes, lipid profile, high sensitivity C-reactive protein (hs-CRP)  levels, matrix metalloproteinases-9 (MMP-9) levels, and arterial outcomes,  including stiffness parameter (beta), pressure-strain elasticity modulus (Ep),  arterial compliance (AC), augmentation index (AI), and one-point pulse wave  velocity (PWVbeta) were obtained at baseline and after 6 months of the  intervention. Xuezhikang significantly reduced beta (8.4+/-3.1 vs 6.8+/-2.1,  P=0.007), Ep (122.8+/-43.9 vs 100.7+/-33.2, P=0.009), PWVbeta (6.7+/-1.2 vs  6.1+/-1.0, P=0.013), low-density lipoprotein cholesterol (3.4+/-0.6 vs 2.9+/-0.5,  P=0.001), hs-CRP [2.1 (0.4-10.0) vs 1.4 (0.3-4.1), P=0.020], and MMP-9  (17.2+/-2.4 vs 12.7+/-3.8, P <0.001) compared to baseline. The placebo had no  effect on these parameters. The changes of PWVbeta in the xuezhikang group was  significantly associated with the changes of hs-CRP and MMP-9 (r=0.144, P=0.043;   r=0.278, P=0.030, respectively) but not with lipid profile changes. Our research   showed xuezhikang can improve the parameters of arterial stiffness in  hypertensive patients, and its effect was independent of lipid lowering."|"xuezhikang,arterial,stiffness,patients,pwvbeta"|"vs,xuezhikang,arterial,changes,crp" 
"AB  - PURPOSE: Intensive blood pressure (BP) lowering is important for the treatment of  hypertension; however, it has been a challenge to achieve target BP in many  patients. The purpose of this study was to explore the optimal dosage of a  fixed-dose combination of candesartan cilexetil (CAN) and amlodipine besylate  (AML), by examining the tolerability and efficacy of CAN/AML combination therapy   compared with those of monotherapy with either drug in patients with essential  hypertension. METHODS: This Phase II multicenter, randomized, double-blind  clinical trial enrolled patients aged 19 years or older with essential  hypertension, defined as a mean sitting diastolic BP (msDBP) between 95 and 115  mm Hg, and a mean sitting systolic BP (msSBP) of <200 mm Hg after a 2-week  placebo run-in period. A total of 635 patients were screened, of whom 439 were  randomized to receive treatment; 425 patients were included in the full analysis   set (combination therapy, 212; monotherapy, 213). Participants were randomly  assigned to receive 1 of 8 treatments: CAN (8 or 16 mg), AML (5 or 10 mg),  CAN/AML (8 mg/5 mg, 8 mg/10 mg, 16 mg/5 mg, or 16 mg/10 mg), once daily for 8  weeks. FINDINGS: After 8 weeks of treatment, changes in msDBP were significantly   greater in the groups receiving CAN/AML combination therapies compared with  monotherapies at matched doses, with the exception of CAN 8 mg/AML 10 mg versus  AML 10 mg. The response to treatment and the achievement of target BP (both msSBP  and msDBP) at week 8 were significantly greater overall in the groups that  received combination therapy versus monotherapy. All medications were relatively   well tolerated in each group. IMPLICATIONS: Eight-week administration of CAN/AML   (8 mg/5 mg, 16 mg/5 mg, and 16 mg/10 mg) resulted in a significantly greater BP  reduction than that with CAN or AML monotherapy, and was determined to be well  tolerated. ClinicalTrials.gov identifier: NCT02944734."|"aml,bp,patients,combination,mg"|"mg,aml,10,bp,16" 
"AB  - INTRODUCTION: The mammalian SPS1-related proline/alanine-rich serine-threonine  kinase SPAK (STK39) modulates ion transport across and between epithelial cells  in response to environmental stimuli such osmotic stress and inflammation.  Research over the last decade has established a central role for SPAK in the  regulation of ion and water transport in the distal nephron, colonic crypts, and   pancreatic ducts, and has implicated deregulated SPAK signaling in NaCl-sensitive  hypertension, ulcerative colitis and Crohn's disease, and cystic fibrosis. Areas   covered: We review recent advances in our understanding of the role of SPAK  kinase in the regulation of epithelial transport. We highlight how SPAK signaling  - including its upstream Cl(-) sensitive activators, the WNK kinases, and its  downstream ion transport targets, the cation- Cl(-) cotransporters contribute to   human disease. We discuss prospects for the pharmacotherapeutic targeting of SPAK  kinase in specific human disorders that feature impaired epithelial homeostasis.   Expert opinion: The development of novel drugs that antagonize the SPAK-WNK  interaction, inhibit SPAK kinase activity, or disrupt SPAK kinase activation by  interfering with its binding to MO25alpha/beta could be useful adjuncts in  essential hypertension, inflammatory colitis, and cystic fibrosis."|"spak,kinase,transport,ion,epithelial"|"spak,kinase,transport,epithelial,ion" 
"AB  - PURPOSE: This study aimed to understand the effects of single nucleotide  polymorphisms (SNPs) in UGT1A1, SLCO1B3, ABCB1, ABCC2, ABCG2, and ORM1 on the  pharmacokinetics (PK) (plasma concentration) and pharmacodynamics (PD) (blood  pressure) of telmisartan in Chinese patients. METHODS: 58 Han Chinese patients  (aged 45 - 72 years) with mild to moderate essential hypertension were included  and received 80 mg/day telmisartan for 4 weeks. The plasma concentration and  genetic variants were determined by LC/MS/MS and MALDI-TOF mass spectrometry,  respectively. Multivariable linear analysis was used to examine the relationships  between PK/PD and genetic variants. RESULTS: Females showed a significantly  higher AUC<sub>last</sub> than males (n = 22, 4,879.48 +/- 3,449.33 hxng/mL vs. n  = 36, 2,715.59 +/- 2,223.77 hxng/mL, p = 0.047). Amongst all genetic variants  investigated, the patients with UGT1A1 rs4124874 AA (n = 11, 1,730.51 +/-  1,325.79 hxng/mL) had a significantly lower AUC<sub>last</sub> compared with  patients with UGT1A1 rs4124874 CC+AC (n = 19 + 28, 4,177.44 +/- 3,222.11 hxng/mL   and 3,810.82 +/- 2,960.43 hxng/mL, p = 0.027). None of the SNPs investigated was   associated with the PD responses to telmisartan. CONCLUSION: Variation of UGT1A1   (rs4124874) affects PK of telmisartan in Chinese patients, highlighting the value  of genetic testing in precision medicine as the telmisartan dose could be  adjusted based on UGT1A1 genetic variations.."|"telmisartan,genetic,ugt1a1,patients,pk"|"genetic,hxng,ml,patients,telmisartan" 
"AB  - BACKGROUND: The age-related increase in pulse pressure (PP) and systolic blood  pressure (SBP) is often attributed to alterations in the wave reflection profile   and augmented contributions of the reflected waves. However, clinical evidence  shows that the stiffening of the proximal aorta with age and the consequent  augmentation of the forward pressure wave plays an equally important role. The  relative importance of the forward and reflected wave components in essential  hypertension has not yet been fully elucidated. OBJECTIVE: The aim of the current  investigation was to simulate the major ageing mechanisms in the arterial system   and the heart using a mathematical one-dimensional model of the arterial tree and  to assess the evolution of systolic and pulse pressure during normal  (non-pathological) ageing. METHODS AND RESULTS: Our state-of-the-art 1-D model  was extended to include turbulence and inertial effects of the flow exiting the  left ventricle. Literature data on the age-associated changes in arterial  stiffness, peripheral resistance and cardiac contractility were gathered and used  as an input for the simulations. The predicted evolution of pressure and  augmentation index with age followed accurately the curves obtained in a number  of large-scale clinical studies. Analysis of the relative contribution of the  forward and backward wave components showed that the forward wave becomes the  major determinant of the increase in central and peripheral SBP and PP with  advancing age. CONCLUSIONS: The 1-D model of the ageing tree and heart captures  faithfully and with great accuracy the central pressure evolution with ageing.  The stiffening of the proximal aorta and the resulting augmentation of the  forward pressure wave is the major contributor of the systolic pressure  augmentation with age."|"pressure,wave,age,ageing,forward"|"pressure,age,wave,forward,ageing" 
"AB  - BACKGROUND: Peroxisome proliferator-activated receptor gamma (PPARG) plays an  important role in the pathogenesis and maintenance of essential hypertension  (EH). It has been suggested that polymorphisms of PPARG are associated with the  risk of EH. However, findings to date remain controversial. To elucidate the  associations between the PPARG Pro12Ala and C161T polymorphisms and EH risk, a  meta-analysis was carried out. METHODS: A comprehensive literature search of  PubMed, Embase, CNKI (Chinese National Knowledge Infrastructure), VIP and Wanfang  databases was conducted. The pooled odds ratios (ORs) and 95% confidence interval  (CI) were calculated to estimate the size of the effect using the random-effects   model. At the same time, the pooled standardized mean difference (SMD) with 95%  CI was used for the meta-analysis of the PPARG Pro12Ala polymorphism and blood  pressure. RESULTS: Finally, Fifteen papers (seventeen studies) including 4,151  cases and 4,997 controls to evaluate the association of the PPARGPro12Ala  polymorphism and EH risk, were included in this study. Overall, the results  suggested that Ala allele was associated with the decreased EH risk (for allelic   model, OR = 0.757, 95%CI: 0.624-0.918, P = 0.005; for dominant model, OR = 0.771,  95%CI: 0.627-0.946, P = 0.013). The subgroup analysis stratified by ethnicity  showed that the significant association between the PPARG Pro12Ala polymorphism  and EH was only detected in the Asian subgroup. There was no difference in blood   pressure values between Ala carriers and non-carriers. For the C161T  polymorphism, only 5 studies comprising 1,118 cases and 1,357 controls met the  inclusion criteria. The overall results showed that the PPARG C161T polymorphism   was not associated with the risk of EH. But in the subgroup analysis, we found  that the PPARG C161T polymorphism significantly associated with the risk of EH in  the Asian subgroup (for allelic model, OR = 0.719, 95% CI: 0.537-0.963, P =  0.027; for dominant model, OR = 0.653, 95% CI: 0.439-0.972, P = 0.036).  CONCLUSION: Our meta-analysis suggested that the PPARG polymorphisms might be  associated with the risk of EH."|"pparg,eh,polymorphism,risk,analysis"|"eh,pparg,risk,95,ci" 
"AB  - Hypertension is associated with enhanced vascular oxidative stress and impaired  endothelial function, which is related to an imbalance between reactive oxygen  species and nitric oxide bioavailability. Short-term supplementation with a  polyphenol-rich powdered red wine pomace seasoning (RWPS) was investigated for  its effects on blood pressure and biomarkers of endothelial dysfunction and  oxidative status in a model of essential hypertension. Male spontaneously  hypertensive rats (SHRs) and normotensive Wistar-Kyoto rats (12-week-old, 5 rats   per group) were administered RWPS (300 mg kg(-1) day(-1); equivalent to 7.32 mg  gallic acid per kg per day) or vehicle by gavage. In SHRs, 4-week RWPS  supplementation progressively decreased blood pressure, reaching 11.5% reduction   at the end of the study (p < 0.001). RWPS consumption also increased the ferric  reducing ability of plasma and attenuated the oxidation of plasma lipids and  proteins, as evidenced by F2-isoprostanes, malondialdehyde and protein carbonyl  groups as oxidative stress biomarkers. Moreover, nitric oxide production  (indirectly measured) was 1.5-fold higher in SHRs + RWPS than that in SHRs (p <  0.05). These beneficial effects were partly attributed to the ability of  RWPS-derived bioactive compounds to modulate aortic gene expression, with eNOS,  SOD2 and HO-1 over-expression, ACE down-regulation, and no changes in NOX4. In  conclusion, this study suggests the potential of red wine pomace-derived  seasonings to help in the management of hypertension."|"rwps,shrs,oxidative,derived,ability"|"rwps,shrs,hypertension,oxidative,rats" 
"AB  - OBJECTIVES: This 4-month, double-blind, randomized, controlled trial was designed  to demonstrate the superiority of perindopril/indapamide/amlodipine single pill  over perindopril/indapamide after 1 month and to determine further up-titration  efficacy and safety in patients with mild-to-moderate hypertension. METHODS:  After a 1-month run-in period on perindopril/indapamide 5/1.25 mg, patients with   SBP/DBP at least 150/95 mmHg and no diabetes or renal insufficiency received  perindopril/indapamide/amlodipine 5/1.25/5 mg single pill or continued on the  same treatment. At 1, 2, and 3 months, patients with uncontrolled blood pressure   (SBP/DBP >/= 140/90 mmHg) were gradually up-titrated with a higher dose of the  triple therapy up to perindopril/indapamide/amlodipine 10/2.5/10 mg in both  groups. Efficacy was assessed on office supine SBP (main criterion) and DBP,  blood pressure control, and response rates. Treatment effect on ambulatory blood   pressure monitoring (ABPM) and home blood pressure monitoring (HBPM) parameters  was also assessed in two subpopulations of 276 and 263 patients, respectively.  RESULTS: A total of 454 hypertensive patients (diabetes and renal insufficiency  excluded) were randomized, 227 to each group (56% were men, mean age was 55  years, blood pressure 162.3/101.1 mmHg). After 1 month, superior SBP (-3.1 mmHg,   P = 0.02) and DBP (-2.8 mmHg, P < 0.001) reductions were observed with  perindopril/indapamide/amlodipine, which were even more pronounced after  excluding white-coat effect in the sustained hypertension population (-5.3/-3.7  mmHg). Similar results were observed in terms of blood pressure response (72 vs.   53%, P < 0.0001) and control rates (32 vs. 25%, P = 0.005). Up-titration was  effective at each visit in both treatment arms (P < 0.001). Both ABPM and HBPM  results confirmed the superiority of the triple therapy at 1 month on ASBP/ADBP  and HSBP/HDBP: -4.5/-2.0 mmHg for ABPM (P < 0.001/P = 0.04), and -4.9/-3.1 mmHg  for HBPM (both, P < 0.001). Up-titration steps resulted in further significant  decreases in both ABPM and HBPM. Both treatment regimens were well tolerated  regarding adverse events or laboratory testing. In particular, peripheral edema  known to be amlodipine dose dependent, appeared in only a few cases, none with  the highest dose. Hypotension, orthostatic hypotension, and cough whatever the  dose were infrequent. There were no treatment-related serious adverse events.  CONCLUSION: Perindopril/indapamide/amlodipine in a single pill produces superior   reductions in blood pressure compared with dual therapy. Triple therapy  up-titration was well tolerated and effective leading to BP control rates of over  80%. Analysis of 24-h ABPM and HBPM results corroborated these findings."|"blood,pressure,treatment,perindopril,month"|"mmhg,blood,indapamide,perindopril,pressure" 
"AB  - In both humans and animals, essential hypertension acts as a risk factor for  subclinical kidney damage and precedes renal dysfunction. Several lines of  evidence indicate that hypertension and oxidative stress are closely related. The  increase in vascular oxidative stress plays a key role in the pathophysiological   consequences of hypertension, including kidney disease. Our study examined this  issue in spontaneously hypertensive rat (SHR), a reliable model of essential  hypertension. We used SHR 20 weeks old when hypertension is stably developed,  vascular remodeling started, but kidney function is preserved. We examined  plasmatic pro-oxidant and antioxidant status showing a significant alteration in   oxidative balance in SHR. As index of oxidative damage, we evaluated lipid  peroxidation in kidney, liver, and skeletal muscle, detecting a significant rise   in lipid peroxidation levels in all SHR tissues, particularly relevant in kidney.  In addition, we analyzed the expression of cytoplasmic antioxidant enzymes,  superoxide dismutase 1 (SOD1) and glutatione S-tranferasi P1 (GSTP1). In SHR  liver, SOD1 expression slight increased while we have not detected any variation   in other tissues. Concerning GSTP1, SHR renal tissues did not display variations   in enzyme expression, while in the other tissues, we observed a significant  increase in both monomeric and pro-apoptotic dimeric form of the enzyme. By  analyzing apoptotic signal, we founded c-Jun N-terminal kinase (JNK) activation  in all SHR tissues, but only kidney presented extrinsic apoptotic pathway  activation. Our results suggest that, in hypertensive animals with preserved  renal function, despite the remarkable oxidative damage of renal tissues, only  the extrinsic apoptotic pathway is activated."|"shr,kidney,hypertension,tissues,oxidative"|"shr,kidney,tissues,hypertension,oxidative" 
"AB  - BACKGROUND: Atherosclerosis (AS) is an inflammatory disease. Inflammation was  considered to play a role in the whole process of AS. This study aimed to analyze  the relationships of inflammatory factors and risk factors with different target   organ damages (TOD) in essential hypertension (EH) patients and to explore its  clinical significance. METHODS: A total of 294 EH patients were selected and  divided into four groups according to their conditions of TOD. Forty-eight  healthy subjects were selected as control. The clinical biochemical parameters,  serum amyloid A, serum tryptase, and lipoprotein-associated phospholipase A2  (Lp-PLA2) in each group were detected, and the related risk factors were also  statistically analyzed. RESULTS: Fibrinogen (Fbg) was the most significant  independent risk factor in acute coronary syndrome (ACS) group (odds ratio [OR]:   22.242, 95% confidence interval [CI]: 6.458-76.609, P< 0.001) with the largest  absolute value of the standardized partial regression coefficient B' (b': 1.079).  Lp-PLA2 was the most significant independent risk factor in stroke group (OR:  13.699, 95% CI: 5.236-35.837, P< 0.001) with b' = 0.708. Uric acid (UA) was the  most significant independent risk factor in renal damage group (OR: 15.307, 95%  CI: 4.022-58.250, P< 0.001) with b' = 1.026. CONCLUSIONS: Fbg, Lp-PLA2, and UA  are the strongest independent risk factors toward the occurrence of ACS, ischemic  stroke, and renal damage in EH patients, thus exhibiting the greatest impacts on   the occurrence of ACS, ischemic stroke, and renal damage in EH patients,  respectively."|"risk,factors,patients,eh,independent"|"risk,eh,factors,group,independent" 
"AB  - PURPOSE: The aim of this study was to determine the gain and latency of arterial   baroreflex control of heart rate in patients with resistant hypertension compared  to patients with essential hypertension and normotensive subjects. METHODS:  Eighteen patients with resistant hypertension (56 +/- 10 years, mean of four  antihypertensive drugs), 17 patients with essential hypertension (56 +/- 11  years, mean of two antihypertensive drugs), and 17 untreated normotensive  controls (50 +/- 15 years) were evaluated by spectral analysis of the spontaneous  fluctuations of arterial pressure (beat-to-beat) and heart rate (ECG). This  analysis estimated vasomotor and cardiac autonomic modulations, respectively. The  transfer function analysis quantified the gain and latency of the response of  output signal (RR interval) per unit of spontaneous change of input signal  (systolic arterial pressure). RESULTS: The gain was similarly lower in patients  with resistant hypertension and patients with essential hypertension in relation   to normotensive subjects (4.67 +/- 2.96 vs. 6.60 +/- 3.30 vs. 12.56 +/- 8.81  ms/mmHg; P < 0.01, respectively). However, the latency of arterial baroreflex  control of heart rate was significantly higher only in patients with resistant  hypertension when compared to patients with essential hypertension and  normotensive subjects (-4.01 +/- 3.19 vs. -2.91 +/- 2.10 vs. -1.82 +/- 1.09 s; P   = 0.04, respectively). In addition, the index of vasomotor sympathetic modulation  was significantly increased only in patients with resistant hypertension when  compared to patients with essential hypertension and normotensive subjects (4.04   +/- 2.86 vs. 2.65 +/- 1.88 vs. 2.06 +/- 1.70 mmHg(2); P < 0.01, respectively).  CONCLUSIONS: Patients with resistant hypertension have reduced gain and increased  latency of arterial baroreflex control of heart rate. These patients also have  increased vasomotor sympathetic modulation."|"patients,hypertension,gain,arterial,analysis"|"patients,hypertension,resistant,vs,arterial" 
